Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_9,Source_10,Source_11,Source_12,Source_13,Source_14,Source_15,Source_16,Source_17,Source_18,Source_19,Source_20,Source_21,Source_22,Source_23,Source_24,Source_25,Source_26,Source_27,Source_28,Source_29,class
-0.082453,0.001462,-0.01785,0.036957,0.033411,-0.189794,-0.097004,0.020879,-0.02046,0.008914,-0.037317,-0.01851,-0.039763,0.013167,-0.066506,0.052019,-0.02571,0.028796,-0.121466,-0.095086,-0.010637,0.023504,0.027248,0.030193,0.034648,0.012488,-0.035891,0.036981,-0.044131,-0.046246,M
-0.05363,0.123341,-0.071402,-0.060489,0.023956,-0.05959,0.087417,0.006721,0.027099,0.017045,0.059465,0.092306,-0.1093,0.094969,0.072105,-0.027373,0.205886,-0.120346,-0.132798,0.016992,0.049487,0.039538,0.041396,0.129365,0.04591,-0.032304,-0.108677,-0.061626,-0.14122,0.012518,M
0.018197,-0.017651,0.007833,0.008128,-0.004934,0.018734,0.002477,-0.001631,0.002727,0.012765,-0.064501,-0.00161,-0.020277,-0.047677,0.019372,0.015657,-0.014035,0.010804,0.005356,0.041508,0.020761,0.026287,-0.009744,0.006732,-0.046709,-0.043,0.024881,-0.029129,0.000325,0.036286,B
0.039268,-0.018739,-0.008004,-0.019371,0.075171,-0.007194,0.002388,-0.003412,-0.063913,-0.003638,-0.038715,-0.01705,0.005159,-0.05667,0.006522,-0.074274,0.00003,-0.031873,-0.010131,-0.016375,-0.021879,0.019064,0.039522,-0.003252,-0.029762,-0.025411,-0.02076,-0.02982,-0.034522,0.043485,M
0.01677,-0.058291,0.036342,-0.037455,-0.031031,-0.035302,0.040123,-0.048713,-0.02656,0.029363,-0.053028,-0.004648,-0.014318,0.016682,0.008726,-0.009857,-0.032203,-0.033519,0.055856,0.036314,-0.005879,0.01346,-0.010351,0.029213,-0.009262,-0.061437,0.013288,-0.022881,-0.021994,-0.038696,M
-0.024949,-0.019046,-0.03324,0.043718,0.090983,-0.057769,0.043883,-0.117913,-0.024326,0.072557,0.012544,-0.023493,0.114723,0.025518,0.005823,-0.093104,0.02818,-0.079741,0.136516,-0.056351,0.116515,-0.017061,-0.056858,0.077825,-0.063731,0.00833,0.162281,-0.00315,0.018297,0.014939,M
0.009778,-0.059612,0.005645,0.011363,-0.011459,0.009588,0.007972,-0.02042,-0.000079,0.010779,0.000913,0.03954,0.000257,-0.024895,-0.019946,-0.018009,0.011385,0.002826,-0.005467,-0.00031,-0.004148,0.019577,0.056002,0.005078,0.001474,0.017213,0.018241,0.022651,-0.028105,-0.016887,B
-0.049305,-0.008619,0.062131,-0.003254,-0.001862,-0.004035,-0.016525,-0.010358,0.026822,-0.052359,0.039362,0.039974,-0.066761,-0.017893,0.075057,0.037048,0.057355,-0.029821,0.010167,-0.027753,0.000185,-0.003792,0.003136,-0.030251,0.012459,0.026182,0.022481,-0.061844,0.016205,0.035785,B
0.032566,0.03044,-0.009734,0.016987,0.013995,0.021023,-0.024266,0.013992,-0.000787,-0.002911,0.051539,0.013282,-0.021415,0.029256,0.013356,0.026924,-0.013792,-0.013176,-0.000255,0.004985,0.021402,0.017235,0.034107,-0.024049,-0.032869,0.019151,0.003896,0.015646,0.042881,-0.027815,B
0.014924,-0.010833,-0.032245,-0.033826,0.004408,-0.004127,0.052905,0.027942,-0.007328,-0.106063,0.067524,-0.012358,-0.028096,0.037198,-0.019222,-0.037352,0.006512,0.018259,0.027297,-0.000249,-0.019471,0.002557,0.003383,0.008623,0.003726,0.118142,0.004681,0.044581,-0.014241,-0.041552,M
0.025518,-0.018125,-0.019744,-0.018615,0.009222,-0.012696,0.000549,-0.070954,-0.003564,-0.010486,0.028714,-0.037673,0.04305,-0.031381,-0.003649,0.040484,0.001806,0.07711,0.037769,-0.022337,0.03541,-0.027155,-0.013183,-0.001831,-0.046055,-0.064855,-0.005975,0.043565,-0.073241,0.024618,B
-0.01676,0.011358,0.002055,-0.033077,-0.019341,0.018104,-0.031064,-0.007838,0.034171,0.006931,0.00997,-0.029376,-0.024973,0.022097,0.014614,0.025942,-0.024817,-0.010058,0.012523,0.024319,0.023693,-0.002522,-0.007199,0.015904,-0.027515,-0.052681,-0.006793,-0.015213,0.020667,0.003829,B
-0.064626,-0.009722,-0.041909,-0.011069,-0.054137,-0.044329,0.071571,0.006948,-0.010268,-0.035465,0.031404,0.018989,0.006312,0.03077,0.012822,0.010075,0.02736,0.044655,0.070287,0.010632,-0.020348,0.002275,-0.071407,0.001303,-0.026164,-0.039426,-0.040135,0.044615,-0.030721,-0.01812,M
-0.004214,0.005586,0.045344,0.05252,0.066859,0.000533,0.020795,0.011248,-0.037414,-0.002813,-0.004255,-0.039898,-0.007876,-0.011216,-0.031218,-0.008753,-0.010993,-0.008809,-0.004738,-0.059007,0.040111,0.037619,0.01727,0.010454,-0.032868,-0.028022,0.068561,-0.029435,0.054678,-0.004653,M
0.092255,0.032998,-0.037246,0.055732,-0.047965,-0.006265,-0.028514,-0.022753,0.00459,-0.043107,0.064471,-0.020376,-0.007899,-0.044317,0.044364,-0.052625,-0.013699,-0.019885,-0.033232,0.026735,-0.003915,-0.006164,-0.000743,-0.009737,0.019132,0.008427,-0.011684,-0.039617,0.014581,-0.038329,B
-0.008301,0.044441,0.022438,0.015987,0.056609,0.047655,-0.02764,-0.011886,0.022765,0.02069,0.004009,0.015874,0.046431,0.0261,-0.000867,-0.028491,0.02181,-0.003533,-0.059979,0.035475,0.026842,-0.012263,-0.044992,-0.051127,0.02943,-0.044419,-0.058521,0.000735,-0.050243,-0.037849,B
0.010194,0.010899,-0.062477,-0.010345,-0.008751,0.016809,0.004712,0.022535,-0.023181,-0.050582,-0.023563,0.033742,-0.027299,-0.015916,-0.035638,-0.021121,0.029064,0.004059,-0.013043,-0.028011,0.004819,-0.062006,0.003071,0.015162,0.02298,0.026879,0.000521,0.054552,-0.002945,0.063017,B
-0.005702,-0.065163,0.008102,0.001572,-0.004971,0.023579,0.00625,-0.000729,-0.01834,-0.004644,0.019444,0.015801,-0.032147,-0.023553,-0.040676,0.007789,0.002934,-0.001929,-0.018955,0.029304,-0.010865,0.035799,0.020047,0.013422,-0.011563,-0.015567,-0.020833,-0.001903,-0.092355,0.001419,M
-0.011491,0.028703,-0.025352,0.00328,0.033743,0.022201,0.033648,-0.063441,0.053076,0.028181,0.018088,-0.019199,0.010428,0.013669,0.014958,-0.020202,-0.017546,0.048969,0.040076,0.010606,0.036476,0.00753,-0.011109,-0.037257,-0.085737,0.004993,0.006877,0.002055,-0.040746,-0.004544,M
-0.020312,0.051073,-0.047146,0.012134,-0.000222,-0.002617,-0.115324,-0.022882,0.023173,0.006302,-0.090776,-0.009367,0.030858,-0.026543,-0.021055,-0.018795,0.05202,0.039958,-0.090926,0.038277,0.030354,0.023897,-0.068558,-0.022887,0.035398,-0.005557,0.016083,-0.035083,0.027167,0.004154,B
0.031423,-0.037388,0.012802,-0.020937,0.010573,0.039109,0.025153,-0.025846,0.036034,0.030453,-0.007671,0.001207,-0.030752,-0.061999,-0.026619,0.000965,-0.029828,0.06167,-0.020934,0.008024,0.028761,0.022554,0.037353,0.008087,-0.033415,0.018102,0.004553,-0.013091,-0.042664,-0.013251,B
-0.036696,-0.073493,-0.032301,0.027167,-0.036311,-0.030017,-0.001357,-0.041637,0.071556,-0.017764,-0.067673,0.030009,-0.025085,0.002866,-0.007436,0.027619,0.010496,0.013061,-0.008551,0.058445,-0.009384,0.00836,0.025303,0.020075,-0.006575,-0.005551,0.00694,0.050397,0.025095,-0.005244,B
0.033169,-0.011725,-0.006758,0.021623,-0.007756,-0.012151,-0.050966,-0.041378,-0.02977,-0.012794,-0.019512,0.001747,-0.035264,-0.003461,0.021581,0.041312,0.013653,0.006498,-0.007588,0.055278,-0.006356,0.039512,-0.020758,-0.051141,-0.009117,-0.006523,0.033122,-0.006849,0.063631,-0.017316,B
0.008818,-0.026122,0.080049,0.061976,0.085537,-0.011841,-0.066347,-0.088637,0.057365,0.060562,-0.002058,0.067898,0.005977,0.01311,0.009519,-0.071908,0.036899,-0.092444,0.009225,0.056648,-0.037867,-0.103737,-0.064544,0.011247,-0.049301,0.040643,-0.013384,0.006842,-0.064265,0.081318,M
-0.024353,-0.005485,0.0335,0.008926,-0.063386,0.01022,-0.027622,-0.006624,0.071264,0.01284,-0.030232,0.011775,-0.01533,-0.03659,-0.028796,-0.018042,-0.035211,-0.017702,-0.011211,0.038405,0.005473,-0.005331,0.01032,0.003421,-0.032517,-0.054926,-0.01237,-0.009997,-0.020872,-0.004897,B
-0.030507,0.00642,-0.037576,-0.010137,-0.035695,0.076658,0.040497,0.029456,0.02411,0.020921,0.006207,0.000044,-0.016381,-0.026138,-0.004918,0.006062,-0.023926,0.059919,-0.014435,-0.031858,0.03305,-0.013986,0.004082,0.032624,-0.014524,0.027385,-0.006963,-0.030319,0.008382,-0.025946,B
0.016248,0.134641,0.045731,-0.049479,-0.072658,-0.159434,-0.003021,0.004977,0.021425,0.058438,-0.11721,-0.012023,-0.096548,-0.016033,0.080123,0.017201,-0.019517,0.034709,0.063307,-0.061063,-0.119263,0.032113,-0.061716,-0.006916,0.071856,0.001173,0.002941,-0.138083,-0.08417,0.058055,M
0.000906,0.047071,-0.095844,-0.02572,-0.055776,0.01339,0.04661,0.070116,0.010075,-0.014052,-0.081719,0.047732,-0.012403,0.019032,-0.074817,-0.059592,-0.032053,-0.022246,0.005127,-0.012317,-0.001557,-0.031064,0.021918,-0.015727,0.026664,0.005304,0.014174,0.064869,-0.012408,0.02461,B
0.00482,0.054241,0.036345,-0.029617,-0.026699,-0.004371,-0.028756,0.009085,0.030175,-0.049441,-0.022742,0.000389,0.06291,0.043816,-0.040425,-0.026807,0.005922,0.028587,-0.020802,0.008247,0.011852,0.016228,-0.035693,-0.059999,0.031573,0.018789,-0.004935,0.007327,-0.017504,0.010787,B
-0.012153,0.028838,0.013392,0.001162,-0.036747,-0.018144,0.030783,-0.027448,-0.035912,-0.051516,0.044034,-0.033881,0.003443,-0.003885,0.004067,-0.072142,-0.041027,0.003415,0.001725,0.014668,0.016953,-0.014084,0.019039,0.034748,0.084339,0.05565,-0.017253,0.013281,-0.058523,-0.052613,B
0.004958,0.020531,0.035247,-0.029537,-0.029656,-0.090663,0.059228,-0.058606,-0.089086,0.172426,0.039175,0.018311,0.055399,0.101172,-0.034654,0.093177,-0.021926,0.089647,-0.032629,0.047192,-0.011327,-0.139626,0.019611,0.02941,-0.059465,0.045633,-0.0222,-0.020186,-0.023513,-0.001368,B
-0.024193,0.054524,-0.018578,0.047326,-0.003471,0.041993,-0.051638,-0.016965,-0.081187,-0.034238,0.02924,-0.008203,0.028032,0.017839,0.00706,-0.015182,-0.005669,0.020556,-0.005138,0.05608,-0.002785,-0.0037,-0.041037,-0.018519,0.023776,0.029875,-0.012684,-0.04282,-0.006474,-0.104139,B
-0.03534,0.057879,-0.054587,-0.021544,-0.057239,0.032693,-0.05638,0.061345,0.047791,-0.036574,-0.050315,0.05237,0.035786,-0.059134,-0.000796,-0.023706,0.057472,-0.028762,-0.038951,0.003922,-0.063574,-0.042565,-0.05518,-0.048509,0.014885,0.04852,-0.007189,-0.006162,-0.025222,-0.054798,B
-0.019341,0.043546,-0.02211,-0.002172,-0.012097,-0.021443,-0.016075,0.036046,0.01974,0.000405,-0.000787,0.058822,-0.033614,-0.007019,0.005277,0.037441,0.005171,-0.039113,0.025632,0.037338,0.003237,0.003865,-0.004522,-0.040807,0.029753,-0.034773,0.010144,0.055377,0.025714,-0.00345,B
-0.133734,0.095371,0.120816,-0.078663,-0.027684,-0.019534,-0.015701,-0.101261,-0.026989,-0.072921,-0.074942,-0.093857,0.029233,0.027332,0.026084,0.096577,-0.030644,-0.000134,-0.006355,0.007969,0.073141,-0.046706,-0.049864,-0.049638,0.044151,0.142278,-0.034311,0.074682,-0.069405,-0.017802,B
-0.010113,-0.024329,-0.001358,-0.023632,-0.023649,-0.060742,-0.036506,0.008661,0.011095,0.024844,0.00424,0.037257,-0.036337,-0.035587,-0.040569,-0.029086,-0.028436,0.032092,0.027719,0.030812,-0.043524,0.014527,0.015812,0.02815,0.002583,-0.035329,-0.010338,0.029377,-0.0111,0.087955,M
0.013986,0.052026,-0.034345,0.074424,0.001527,-0.00209,0.082025,0.000852,-0.051461,0.008558,-0.018301,0.068299,-0.044817,0.009607,-0.054478,-0.035292,0.008127,-0.073101,0.014632,0.047474,-0.020956,-0.007805,-0.071233,-0.046588,-0.071209,0.021434,-0.026069,0.056498,-0.03789,0.074105,M
0.042278,-0.047404,0.073165,-0.080531,0.027154,0.014854,0.05692,-0.013579,0.036104,0.025299,-0.009586,-0.031099,0.052731,0.033194,-0.024157,-0.094863,0.02553,-0.041215,0.013057,-0.088033,0.056871,0.028302,0.069272,0.080087,-0.047751,0.018107,0.10112,-0.074795,0.134619,0.049574,M
-0.015471,-0.001107,-0.041356,-0.025402,-0.019586,0.01115,0.00623,0.059769,0.002408,-0.040127,-0.054656,0.020552,-0.032306,-0.039987,0.008662,0.02011,0.026678,-0.006946,-0.013368,0.006815,-0.018298,-0.045265,-0.013079,0.02775,0.021607,-0.04399,-0.020864,0.061184,0.008195,0.066072,B
0.044671,-0.00705,0.010379,-0.014845,-0.014343,-0.045338,0.023932,0.013275,-0.006081,0.015851,0.025454,0.008103,-0.004694,-0.046912,-0.075572,-0.057533,-0.020402,-0.053716,0.024744,0.002937,0.006445,0.005645,0.008697,0.026324,0.052332,-0.025989,-0.017612,-0.063309,-0.021274,0.039642,M
-0.055892,-0.015469,0.205331,-0.034561,0.205571,-0.029074,-0.06304,0.122307,-0.102988,-0.040823,-0.126521,0.056574,-0.180739,0.152692,-0.116587,0.064269,0.107537,0.101709,0.171853,0.055913,-0.054258,0.018647,-0.046215,-0.000279,0.056065,0.006748,-0.01196,-0.157948,-0.078052,-0.086975,M
0.021266,-0.041927,0.002688,0.009237,-0.004209,0.023548,-0.038514,-0.011669,0.008913,-0.023175,0.018926,0.003795,-0.018524,-0.005456,0.006868,-0.018554,-0.010058,-0.003323,-0.0121,-0.006895,-0.000373,-0.06626,-0.008572,0.038292,-0.031292,0.02007,-0.014319,-0.077061,0.002587,0.032173,B
0.013643,-0.006565,-0.006506,0.008323,-0.019445,0.007676,0.082311,0.015355,-0.003946,-0.004732,0.024237,-0.012272,-0.014771,0.006661,-0.03509,0.068856,-0.015299,0.04521,-0.006357,0.000614,0.024028,-0.038256,-0.027898,0.025586,0.02222,-0.003294,0.016441,0.020427,-0.046796,0.014421,B
0.032294,0.001807,-0.025587,-0.016241,0.009157,0.000379,-0.054744,0.013512,-0.018109,0.025474,0.020969,-0.014897,-0.001719,-0.011415,-0.000128,0.033745,-0.050976,-0.002022,0.012368,0.01365,0.039078,0.004817,-0.008091,-0.02284,0.010479,0.010302,0.016739,-0.027014,-0.016657,0.018181,B
-0.024917,0.021567,-0.153461,-0.014102,-0.015718,0.036147,0.0226,0.0458,0.005364,0.017085,-0.0125,-0.029894,0.030756,-0.001863,0.030181,-0.054281,-0.012667,0.034126,0.042478,0.00254,0.000848,0.0492,-0.005519,-0.020515,-0.047004,-0.024343,0.054534,-0.029324,-0.053896,-0.016388,M
0.017258,-0.044552,-0.003467,0.023117,0.006281,-0.03434,0.0307,-0.010079,-0.01362,-0.009696,-0.026932,-0.060698,-0.011297,-0.026425,0.020343,0.044071,-0.00303,-0.051219,-0.011848,-0.04259,0.040346,0.040188,0.000679,-0.046101,-0.016781,-0.047015,0.03814,-0.053214,-0.001853,0.027106,M
-0.026143,-0.007908,0.022199,0.056579,-0.029789,-0.040943,-0.059027,-0.056295,-0.007318,-0.082139,0.040076,0.003989,-0.026924,0.047896,0.030187,-0.006981,-0.023762,-0.000842,0.076717,0.015648,0.036307,-0.037784,0.074942,0.12477,0.00689,0.017773,0.010162,0.011335,0.047998,-0.012126,B
0.041439,0.047375,0.0517,0.030301,0.049385,-0.094604,0.04761,0.009385,0.019958,0.080617,0.015307,0.017343,-0.072737,-0.031363,-0.009406,-0.034722,-0.096193,0.065713,0.026409,-0.013297,0.011516,0.006477,-0.049678,0.064558,0.0435,0.063767,0.059768,-0.063385,0.035671,-0.038343,M
-0.011794,-0.013257,0.039968,-0.047885,0.008797,0.01853,-0.066779,0.04765,0.004853,0.003631,-0.011297,0.011334,0.00764,-0.005441,0.066978,0.016897,0.04006,-0.047244,-0.025675,0.020326,-0.022843,0.013507,0.013077,0.019585,0.043211,-0.013949,-0.026461,-0.008384,0.016215,0.048572,B
-0.005328,-0.00881,-0.01652,-0.007377,0.045573,-0.066195,0.014908,-0.066151,0.032206,0.01149,-0.009304,0.028883,-0.041387,0.016998,0.023077,-0.000483,-0.006751,-0.009043,0.049071,0.046764,0.00881,-0.018942,-0.026364,0.006083,-0.061587,-0.016873,-0.020367,0.03986,0.014964,0.066952,M
-0.021061,-0.012255,-0.015394,0.001481,0.006121,-0.00127,-0.021236,0.007759,-0.032556,0.041852,-0.010542,-0.007622,-0.028468,-0.01752,0.01798,0.016881,-0.068533,0.042775,0.028377,0.020852,0.00559,0.04847,0.01395,-0.00059,-0.049217,-0.046336,-0.00029,-0.039979,0.033904,-0.004365,M
0.01658,-0.047373,0.003291,-0.011597,0.017824,-0.018798,-0.028355,0.013066,-0.012585,-0.044531,0.0444,-0.002611,-0.002123,-0.031395,0.00628,0.017868,0.00392,0.033384,0.011727,0.000422,0.007322,-0.008537,0.004004,0.033048,-0.030541,-0.013098,-0.007061,-0.005874,-0.014552,0.006455,B
-0.018038,0.031656,-0.048392,0.010223,0.021974,0.025637,0.054141,0.020532,-0.005839,-0.006851,-0.052563,0.00129,-0.014525,0.009169,-0.050429,-0.038438,-0.059772,-0.03897,-0.011311,-0.047311,0.025872,-0.010551,0.009276,-0.008593,-0.038821,-0.017971,-0.005129,-0.032026,0.018284,0.022154,M
0.012657,0.014252,-0.013566,-0.031854,0.010441,0.047349,0.02892,0.019759,0.027063,0.009837,-0.015676,0.003599,-0.015856,-0.020898,-0.036125,-0.036143,-0.028778,-0.004927,-0.009868,0.021645,0.009581,0.001663,0.032171,-0.008139,-0.03368,0.01797,-0.005584,0.02003,-0.040475,-0.000388,M
-0.009299,-0.012869,0.027663,-0.003796,0.00065,0.027769,-0.050657,-0.082869,0.053249,0.013614,0.014891,-0.034208,-0.019425,0.01326,0.007602,-0.000225,0.006091,-0.032054,-0.034495,0.011641,0.003344,-0.064949,-0.019595,-0.006754,-0.000212,-0.135301,-0.037761,-0.014412,-0.056051,-0.018721,B
-0.017948,-0.015563,0.008113,-0.003407,0.000531,0.02641,-0.005012,-0.021021,0.055362,-0.021784,0.001687,-0.006276,-0.022526,-0.033848,0.046542,0.030947,0.011112,0.062138,0.004221,0.006015,0.008459,-0.012015,-0.023522,0.031039,-0.011038,-0.002344,0.000362,-0.018329,-0.004131,-0.02096,B
0.057428,0.024964,0.163996,-0.053053,-0.086423,-0.047973,-0.041991,-0.072141,0.092293,-0.103516,0.028285,-0.008699,0.012361,0.036223,-0.027322,-0.142876,-0.017219,0.002766,0.046815,-0.155416,-0.036092,-0.061403,0.062058,-0.153131,-0.035566,0.004946,0.044394,-0.0281,0.063392,0.058054,M
-0.045478,0.013976,0.053676,0.075827,0.004911,0.009732,-0.05361,-0.070125,0.033087,-0.126284,-0.027621,-0.024567,-0.016021,-0.004464,0.087808,0.016538,-0.02031,0.017696,0.059172,0.037977,0.015576,-0.045697,-0.000611,0.082792,0.004462,-0.044028,-0.016964,0.021793,0.00491,-0.055362,B
0.032672,0.014981,-0.001247,-0.014122,0.038094,-0.008976,-0.01913,0.01103,-0.003645,0.027683,-0.055447,0.031805,0.007869,-0.037149,0.045599,0.008302,0.0319,0.002122,-0.030323,0.026197,0.02233,-0.023311,-0.03121,-0.01215,0.040464,0.009959,-0.008678,0.003067,0.071678,0.055268,B
0.009582,-0.006665,-0.021418,0.02579,0.019672,0.029672,-0.00307,-0.029614,-0.054641,-0.017377,0.015455,-0.01069,-0.010828,0.010539,-0.04288,-0.02008,-0.022231,0.00453,0.028977,-0.024848,0.021804,-0.008275,0.010008,-0.046199,-0.027185,-0.0142,-0.012312,-0.024302,-0.008092,0.04747,M
0.013303,0.022955,0.003775,0.002752,-0.026034,0.043762,-0.094449,-0.02661,0.030287,0.006052,0.003274,-0.027862,0.001604,0.017464,-0.016399,0.008926,-0.0164,0.003452,-0.028979,0.036745,0.007391,0.002298,0.021765,0.026558,-0.032627,-0.056823,-0.012047,-0.024468,-0.007334,-0.001973,B
-0.013816,-0.017141,-0.022638,-0.040355,-0.019146,0.044111,-0.007006,0.044787,-0.046469,0.00622,-0.027547,0.006841,0.015537,0.002673,0.012712,-0.010839,-0.006857,0.029718,0.006914,-0.038789,-0.013017,-0.019437,0.014009,0.035059,0.005731,0.001304,-0.015847,0.015736,0.023146,0.00236,B
-0.009182,-0.006481,0.013794,-0.026629,0.019904,0.011442,-0.005644,-0.037323,0.017479,0.005634,-0.048075,-0.009241,0.006556,0.022886,0.017447,0.045246,-0.004236,0.049368,-0.001115,-0.024131,0.020224,-0.050858,-0.007078,0.014556,0.028174,-0.039279,0.001699,0.032744,-0.007135,0.012944,B
-0.005019,0.080895,-0.014434,0.03013,-0.012101,-0.002336,-0.036972,0.058301,-0.02469,-0.047341,0.044302,0.048154,0.030663,0.012542,0.015161,0.032682,0.057136,-0.029961,-0.054398,0.068315,0.049686,0.053315,0.022903,-0.084276,-0.003736,0.05396,-0.019679,-0.066391,-0.005847,0.089143,B
0.078443,0.012701,0.102122,-0.052363,-0.049131,0.042202,0.004687,-0.016522,-0.022051,0.035853,-0.020986,-0.035222,0.06584,-0.046747,0.035214,-0.084769,0.063445,0.095467,-0.024539,0.003374,-0.0727,0.045201,0.024174,0.106051,-0.131667,0.051378,0.01043,-0.01774,0.055775,0.011508,M
0.060977,0.017626,0.036623,0.012561,-0.006711,0.002693,0.02371,0.002241,-0.037677,0.053506,0.020159,0.007037,0.049846,0.04982,-0.013676,0.032724,0.015562,-0.031606,-0.041186,0.021037,0.028403,-0.007775,0.086791,0.038742,-0.0216,-0.03995,0.012671,-0.044243,-0.015203,0.042046,B
-0.017546,-0.052882,-0.019713,-0.019697,-0.038219,-0.005058,-0.002234,0.031661,0.02657,-0.036899,0.038492,0.007672,0.018701,-0.012113,0.032251,0.009572,0.009052,0.015378,0.021499,-0.010035,-0.027365,-0.012241,-0.026532,0.014114,0.010125,0.007402,-0.011204,-0.039086,-0.047033,-0.024989,B
0.022806,0.022686,0.001242,0.005743,0.008981,0.020075,-0.002146,-0.00079,-0.006362,0.026711,0.033742,-0.00882,0.00498,0.005275,0.024707,0.070547,-0.014377,0.011391,0.007962,-0.011855,0.03644,-0.028689,-0.037062,-0.014491,-0.030269,-0.009881,0.005405,0.011873,0.01377,-0.003742,B
0.060821,-0.025366,-0.008818,0.006636,-0.039294,-0.017197,-0.018887,-0.009753,-0.013369,-0.027245,0.02685,-0.003905,-0.063137,-0.03723,0.051212,0.003142,0.007225,-0.052102,0.020215,0.082612,-0.003871,0.091244,-0.042207,-0.075237,-0.028281,0.019216,0.015056,-0.062234,0.082422,-0.020137,B
0.007392,-0.030559,0.034821,0.11203,0.011158,-0.022357,0.032935,-0.020397,-0.031108,0.093105,-0.109631,0.054695,0.029839,-0.034497,-0.093648,-0.021259,0.02959,-0.044336,-0.073216,0.082717,0.001367,-0.010158,0.008136,0.012676,0.066587,0.012156,0.080133,0.054538,-0.005276,0.024871,B
-0.160707,-0.085426,-0.025794,-0.147526,0.088839,-0.095868,0.090191,0.036601,-0.122541,0.0993,0.223163,-0.210409,-0.010475,-0.122662,-0.157385,-0.009303,0.041161,0.069646,-0.137375,0.305351,-0.277299,-0.331537,0.147809,-0.178537,0.049209,-0.165135,0.156184,-0.11616,0.219613,-0.045132,B
0.027579,-0.001475,0.001527,-0.033023,-0.013215,0.005485,0.005479,0.023484,0.004706,-0.050777,-0.024264,-0.002826,0.006805,-0.024258,0.014164,-0.006088,0.003954,0.013267,0.004528,0.032416,0.002231,-0.00128,-0.038694,-0.003981,0.009482,0.013413,-0.025676,0.005239,0.026633,0.015899,B
0.029279,0.01894,0.040289,-0.059269,0.00243,0.008575,0.030193,0.069697,-0.024099,0.029631,-0.07993,0.020202,0.047881,0.002811,0.022602,-0.057364,-0.032487,-0.014939,0.024404,0.004075,-0.02174,-0.040718,-0.000126,0.032199,0.002348,-0.011992,-0.02358,0.010681,0.024458,0.027841,B
0.025091,-0.016761,-0.011616,0.000381,-0.009512,0.025539,0.030587,0.001303,-0.019724,0.006838,-0.009402,0.014643,-0.022427,-0.057378,-0.003117,-0.001329,0.001582,0.013005,-0.002958,0.005713,0.022399,0.015726,-0.002689,-0.004916,-0.007954,0.039476,0.016983,-0.005707,-0.004844,0.011388,B
-0.045044,0.077684,0.038052,0.024208,-0.01036,-0.042256,0.053176,-0.010784,-0.012324,-0.03401,0.034006,0.016698,-0.132404,0.01031,0.002511,0.028592,0.003396,-0.007436,0.049211,-0.001131,0.041091,-0.018224,-0.009739,0.000849,0.018657,-0.021721,-0.030446,0.016046,0.027904,0.025624,M
0.033112,-0.039943,0.036912,0.011667,-0.037698,0.021799,-0.001745,-0.007515,-0.054748,0.020043,-0.028757,0.004646,-0.045351,-0.032108,-0.020786,0.05409,-0.060759,-0.008791,-0.001235,-0.079504,0.034365,0.012351,0.006225,-0.014859,0.008644,-0.046242,0.045756,-0.094979,-0.032672,-0.061586,B
0.022412,-0.023108,0.032778,-0.023467,0.021824,0.011126,-0.028459,0.008467,0.035046,-0.00209,-0.005442,0.029933,-0.00394,-0.036851,0.008282,0.032658,0.00682,-0.003667,-0.016118,0.01506,0.005424,-0.034535,-0.005273,0.004843,0.001153,-0.002759,-0.025167,0.007851,-0.01253,0.036306,B
-0.005485,-0.020606,0.040297,-0.046838,0.034997,0.008692,-0.00341,-0.010615,0.005084,0.032227,-0.052443,0.039629,0.029169,-0.021765,-0.001779,0.010675,0.008649,0.025331,-0.012654,-0.042987,0.031362,-0.070249,0.025533,0.010545,0.025414,-0.033188,-0.030653,0.062161,0.025155,0.04135,B
-0.063364,-0.072216,0.03032,-0.030474,-0.009432,0.012485,-0.007209,-0.068326,0.044944,0.022756,0.002425,-0.006238,-0.00152,0.093123,0.001727,-0.012961,0.033345,-0.023422,-0.00692,0.01578,0.025939,0.013608,0.02421,-0.028493,0.004685,-0.006845,0.001326,-0.040689,0.074537,0.031535,B
0.044514,-0.062511,0.03999,0.034138,-0.005025,-0.049143,-0.004169,-0.005662,0.016887,-0.151201,0.025948,-0.08842,0.026616,-0.002398,0.000064,-0.016156,0.020141,0.001899,0.024379,-0.060944,0.002162,-0.025739,0.127509,-0.026143,-0.053046,0.022078,-0.043031,0.086344,0.028369,0.032625,M
-0.006047,0.048309,0.019899,0.03585,0.074777,-0.006486,0.105604,-0.121318,0.011683,0.035061,-0.02543,0.001618,0.026346,-0.003838,0.029026,-0.006086,-0.021728,-0.000753,-0.002103,-0.011545,-0.040146,-0.018932,-0.103665,0.066283,-0.06991,-0.014018,-0.083923,-0.03411,0.029453,0.070262,M
-0.01789,0.034813,0.015878,-0.006141,0.002145,0.024718,-0.025913,0.020633,-0.014997,-0.00357,0.023829,0.02129,0.006345,0.037965,-0.041236,0.005253,-0.012681,-0.027604,0.007705,0.043859,0.01738,0.008026,-0.005197,-0.018645,0.018931,0.000225,-0.011598,0.02299,-0.038906,-0.031259,B
