@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N500-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
0.004786,-0.000451,0.001392,0.002277,-0.013572,-0.009086,0.002871,-0.007546,-0.00467,-0.001447,-0.004273,-0.008731,-0.00629,-0.005599,0.002928,0.016149,A
0.010267,-0.005961,0.01005,0.000576,-0.007597,0.00171,-0.01208,-0.003619,-0.002041,-0.001272,-0.006872,0.014627,-0.002664,-0.000243,-0.004043,0.004359,X
0.004915,-0.005228,-0.011238,0.00713,-0.006525,0.00476,-0.00614,-0.000045,0.009989,-0.00029,-0.006789,0.001293,-0.003747,-0.016938,-0.003663,0.005216,S
0.010639,0.00131,-0.011388,-0.004562,0.00114,0.003311,-0.007815,-0.009251,0.012675,0.000049,0.011451,0.003521,0.001978,0.000836,-0.007066,-0.010857,D
-0.00106,0.004462,0.001801,0.007339,-0.00599,-0.007624,-0.003984,0.002293,-0.002924,-0.003289,-0.00251,0.008976,0.001581,0.002238,-0.002683,-0.004221,X
-0.012608,-0.001939,-0.01121,-0.001761,0.004182,0.006882,-0.004729,0.009681,0.00991,0.000801,-0.001421,0.007693,-0.000038,-0.001421,0.007361,0.002294,E
-0.001748,-0.006841,0.006505,-0.009364,0.005662,0.000774,-0.012352,-0.008464,-0.001106,0.001816,0.002495,0.019832,0.001302,0.007056,0.000234,-0.002196,U
0.00519,-0.00394,0.006937,-0.003498,-0.005975,0.006413,-0.001147,0.009125,-0.006113,0.013356,-0.001268,0.005798,0.007109,0.005359,0.00695,0.002468,C
0.004731,0.003133,0.004295,-0.011827,-0.021813,0.004195,-0.002378,0.000017,0.002035,-0.011038,0.012653,0.017666,-0.007699,-0.007585,0.017374,-0.002807,U
0.004235,0.004015,0.007339,-0.004151,0.006636,-0.009657,0.004181,0.010112,-0.000787,-0.007329,0.00473,-0.000116,0.000949,0.002487,0.000004,-0.003301,W
0.000836,0.011227,-0.004684,0.009565,-0.000838,0.006063,-0.001162,0.002639,0.001912,0.00214,0.006352,-0.0112,0.006632,0.005466,-0.003899,0.019752,I
-0.011611,-0.008325,0.01117,-0.012839,-0.000229,0.009408,0.013731,0.013313,-0.000131,-0.012821,0.006254,-0.012134,0.001243,0.008973,-0.017542,-0.011347,O
-0.001565,0.001714,0.002649,-0.006283,0.003567,0.006231,0.001186,0.002838,0.00828,0.004038,-0.013561,0.008493,-0.006806,0.009099,0.003075,0.013168,S
-0.002725,-0.012257,0.003601,-0.002497,-0.002281,-0.016029,-0.001801,-0.01041,-0.00331,0.002979,-0.007548,-0.015575,-0.004411,0.000422,0.014119,0.004485,A
0.007483,-0.008886,-0.008336,0.000391,0.000302,0.003766,-0.015006,-0.001632,-0.000307,-0.000914,0.000917,-0.001755,0.005735,0.001863,-0.008682,-0.012114,G
0.011639,-0.008072,-0.004206,-0.00306,-0.005616,0.006668,0.00273,0.006154,-0.002944,-0.001401,0.006184,-0.0083,-0.011773,0.000059,-0.011672,0.003838,F
0.003281,0.00382,0.003654,-0.000437,-0.005263,-0.005367,-0.005236,0.005261,-0.009637,-0.003382,-0.004121,0.001571,0.002495,0.005285,-0.000905,-0.003519,K
-0.005085,0.001506,-0.002315,0.002604,-0.007243,0.003973,-0.003536,0.008983,0.000715,0.003439,0.001676,0.004774,0.007107,-0.009597,-0.004704,-0.000589,Z
0.002188,0.008208,0.003418,0.004694,-0.004426,0.000397,-0.003454,0.006329,-0.004898,0.002317,-0.001861,0.004924,0.000136,0.002565,-0.006754,-0.003429,E
0.011957,0.004939,-0.005598,-0.00526,-0.004053,0.005428,-0.007501,0.002854,0.005619,-0.022547,0.005362,0.009403,-0.005774,-0.007301,0.001795,0.011626,Y
-0.005016,0.001075,0.004065,0.003358,0.004733,-0.001768,-0.001352,-0.004468,0.000908,-0.00359,0.000281,0.009814,0.014414,-0.002164,0.000137,-0.004247,U
-0.005525,-0.006329,0.004003,-0.003959,0.013205,-0.008503,-0.001182,0.006812,-0.001344,-0.000498,0.005306,0.003752,0.003359,0.00926,-0.000491,0.008711,V
0.010142,-0.002102,0.009683,0.00302,-0.003936,-0.000081,0.001699,-0.000954,0.002888,-0.002461,-0.00448,0.004329,-0.001001,0.01101,0.001581,0.001503,N
0.000624,0.005473,-0.004802,-0.000456,0.016445,0.01026,0.007006,-0.008847,-0.005633,-0.002832,-0.000363,0.006156,0.012502,-0.00719,0.000494,0.003,U
0.007869,-0.01195,-0.007727,0.004225,0.00272,0.00635,0.001833,0.010513,-0.008131,0.002376,0.006343,-0.001764,-0.001805,0.001231,0.005794,0.004082,Q
-0.006395,0.004016,-0.001199,-0.000102,0.001717,0.012677,0.011803,-0.00166,0.006764,-0.001913,0.002843,-0.007245,0.002384,0.004547,-0.014084,0.002245,B
-0.007308,0.011822,-0.006342,-0.001999,0.010414,0.00705,-0.008794,0.00424,0.006197,-0.005297,-0.002107,-0.0079,-0.007504,0.008762,-0.002567,-0.001414,I
-0.001962,-0.000754,-0.01181,0.003906,-0.007522,0.006957,-0.008162,-0.006804,0.008495,-0.001546,-0.003922,0.005591,-0.000742,-0.006938,-0.008466,-0.000593,Z
-0.011686,-0.000559,0.004174,0.001104,-0.001286,-0.000851,-0.010684,-0.004677,-0.002287,-0.008558,-0.00096,-0.005621,-0.003923,0.001819,-0.003573,-0.012552,H
0.00465,0.006781,-0.010389,0.008587,-0.007615,-0.004371,-0.008293,0.008413,-0.000821,-0.002581,0.000733,0.004731,0.004687,-0.000712,-0.008091,-0.005506,Z
-0.000507,-0.008028,0.007157,0.005485,-0.003968,0.003886,0.003737,0.005142,0.003247,0.001991,0.002423,0.003749,0.005893,-0.011262,0.013281,-0.007241,O
0.000154,0.001751,0.002426,-0.000778,-0.009873,-0.004727,0.011766,0.001085,-0.001128,-0.003598,0.005127,0.002283,-0.006258,-0.009964,0.005201,0.004232,N
0.007761,-0.001141,0.007897,0.003587,-0.003709,0.013434,-0.007224,-0.004607,0.003832,0.006091,-0.003056,-0.000172,0.002701,-0.014775,0.002574,-0.004388,O
-0.007187,0.004233,0.000387,0.000384,-0.000209,0.002464,-0.011954,-0.011599,-0.011158,0.00854,-0.005076,0.006218,-0.009732,0.007124,0.013293,0.001562,J
0.010404,0.000603,0.002206,0.00432,-0.0074,0.000412,0.002529,-0.008418,-0.01103,-0.002289,-0.015064,-0.011517,-0.004782,0.004838,0.003667,0.007311,A
-0.000664,-0.001442,0.009384,-0.010651,-0.00813,0.004424,0.011572,0.004527,-0.010026,-0.00523,0.003746,-0.000481,-0.004066,-0.005145,-0.008128,0.009773,N
0.012932,-0.008616,0.0005,-0.003811,-0.002676,-0.000702,0.002367,-0.000533,-0.008082,-0.013685,0.019981,-0.002133,-0.015748,0.003301,-0.001451,-0.001107,P
-0.006818,0.001548,-0.004533,-0.004027,0.005492,0.007288,0.00324,-0.008027,-0.001372,0.005164,0.006629,-0.003929,-0.002932,0.000193,0.0057,0.001275,O
-0.000995,0.010459,0.00174,0.010453,-0.004342,-0.001439,-0.001401,-0.006188,-0.009354,0.006488,-0.002775,0.000783,-0.005436,0.003833,0.006562,-0.001508,J
0.006808,-0.005622,-0.012008,-0.003635,-0.006465,-0.002998,0.012055,-0.000987,-0.010381,-0.007293,-0.010576,0.011451,-0.003881,-0.018318,0.001449,0.009389,Y
-0.003432,0.000995,0.002322,0.005975,0.001946,-0.007017,0.004075,0.001801,0.002108,0.004999,-0.011553,-0.002701,0.000551,0.002487,-0.005517,-0.006491,R
0.0071,-0.013708,-0.005737,0.007719,-0.006353,-0.001407,0.002451,0.002488,-0.000913,0.003407,-0.002282,0.003579,-0.005732,0.002117,-0.004669,-0.001061,I
-0.004248,0.009058,-0.000633,-0.009451,0.009714,-0.001432,0.000422,0.007947,-0.004373,-0.007139,-0.008811,0.001732,-0.007557,-0.003147,0.006157,0.00046,S
0.004427,0.005985,0.000465,-0.00752,-0.003267,0.007857,-0.005491,-0.007835,0.015332,0.0051,0.003528,0.000076,0.003625,-0.008096,-0.007433,-0.005035,D
0.009114,0.005809,0.002704,-0.001626,0.00628,-0.005146,0.002099,0.002297,0.007415,0.0031,-0.004896,-0.000043,-0.014065,-0.012052,-0.009117,0.00531,P
0.004811,0.003766,0.007885,-0.008995,0.000824,0.000276,0.002471,0.006341,0.004352,-0.008011,0.016299,-0.001149,-0.004011,0.006274,0.007383,0.004825,W
-0.005776,0.009078,-0.002277,0.005657,-0.000248,-0.001636,-0.002546,0.007581,-0.003415,-0.001053,-0.00013,-0.002314,0.002146,0.010359,-0.008525,-0.005684,E
0.002346,-0.013244,-0.005491,0.009728,0.004513,0.01106,0.006697,0.004516,-0.007076,0.006285,0.013862,-0.003738,0.00048,0.003093,0.004508,0.011656,Q
-0.001388,-0.004966,-0.000401,-0.007027,-0.002063,-0.009551,0.003706,-0.001869,-0.001482,0.00629,-0.005715,-0.017649,-0.005303,0.002832,0.01042,0.010577,A
-0.004256,-0.002623,-0.006482,0.001294,0.001806,-0.001872,0.003687,-0.001162,0.004678,-0.001238,-0.010679,-0.000758,-0.000247,-0.006099,-0.016912,-0.003413,B
0.001523,0.008064,-0.000783,0.002894,0.003132,-0.011297,-0.002257,0.002107,0.006374,-0.003037,0.003348,0.01263,-0.005896,-0.003399,-0.003481,-0.001242,T
0.010079,0.001441,-0.00984,0.001827,-0.007352,0.006988,0.014257,-0.004085,-0.009733,-0.006789,0.016888,0.002727,-0.008396,-0.00103,0.006641,0.001144,Y
-0.011168,-0.001509,-0.000223,-0.007575,0.01147,0.000761,0.013478,-0.01701,-0.002185,0.01105,0.003092,0.00187,0.00435,-0.009225,0.004209,-0.003355,H
-0.001218,0.009329,0.010983,0.000689,-0.004819,-0.004201,-0.005776,-0.013235,0.00484,-0.007895,-0.005362,-0.008238,-0.012788,-0.006006,0.003552,-0.011506,N
0.016316,-0.003705,-0.009776,-0.007158,0.020202,0.011249,-0.005088,-0.023257,-0.010537,-0.003342,0.004916,0.013645,0.007181,-0.006919,-0.007988,-0.006291,U
-0.001106,0.009022,-0.005142,0.004195,0.005494,-0.008284,0.007761,0.009092,0.00646,0.001929,0.000561,0.009755,-0.003159,0.001934,-0.002407,0.003569,F
0.011251,-0.002549,-0.002562,0.008213,-0.010068,0.012674,-0.003286,0.000189,0.007067,-0.002577,-0.010741,0.002432,0.003202,0.000519,-0.011312,0.001542,X
-0.020281,-0.004393,0.008547,0.005809,-0.007628,0.001763,0.009233,-0.013784,-0.000609,0.009053,0.006585,0.00112,-0.001198,-0.009907,-0.001767,0.003741,H
0.002318,0.003257,-0.009046,0.002868,0.002162,-0.006154,0.004108,-0.000405,-0.000805,0.002112,0.006819,0.001563,0.003481,-0.001351,0.007373,-0.00666,O
0.000434,0.006709,-0.002292,0.000699,0.003413,-0.009105,-0.002016,0.003791,0.000402,-0.006867,0.005933,0.010059,-0.003129,-0.005339,-0.006139,0.005326,Y
-0.008003,-0.007956,-0.005102,-0.006102,0.003537,0.001673,-0.001428,0.002119,-0.001651,0.003873,-0.003824,0.007716,0.005661,0.003999,0.00051,0.001897,G
0.000683,-0.013578,-0.005393,-0.003528,0.001646,0.004842,-0.004079,-0.010495,-0.008008,0.001939,0.001686,-0.00424,-0.000066,-0.002432,-0.007331,-0.003488,Q
0.000684,0.01087,-0.007837,-0.003549,0.015051,-0.001147,0.00845,-0.001219,-0.005879,-0.006057,0.003535,0.007551,0.014443,-0.007887,-0.003455,-0.008768,U
-0.006362,0.001153,-0.005256,-0.014018,0.004824,0.013236,0.000816,0.00711,-0.013065,-0.006973,-0.017883,0.000493,-0.001401,0.001262,0.003113,0.009531,L
0.005387,-0.01437,-0.000127,0.005731,0.004022,0.008839,0.002517,0.000619,-0.001294,0.005061,-0.008017,-0.002331,-0.000703,-0.005471,-0.007291,0.002075,Q
0.005983,0.002297,0.002441,-0.002128,-0.004733,-0.010756,0.001674,-0.005043,-0.003329,0.004317,-0.009511,-0.016698,-0.001931,0.003665,0.00722,0.00669,A
0.001677,-0.000488,0.018322,-0.005652,0.006841,-0.000236,0.006175,-0.004049,-0.007414,-0.007803,0.003889,-0.009217,0.002305,-0.00232,-0.004938,0.003464,W
0.004992,-0.011915,-0.014278,0.003217,0.000174,0.009145,-0.010128,-0.00082,0.008154,0.007519,0.011255,-0.000067,-0.006859,0.000068,-0.005494,-0.01497,B
0.007748,0.003583,-0.00955,-0.003993,-0.005744,-0.018053,0.001633,-0.005314,-0.013586,-0.00057,-0.006635,-0.006475,-0.00176,0.004071,0.003467,0.000652,A
0.01395,0.005473,0.001273,-0.003784,0.009205,0.014585,0.015255,-0.008676,0.007953,0.003023,-0.001708,0.003025,0.00618,0.006317,0.006001,-0.005628,M
-0.005023,0.002373,0.003121,-0.004717,0.004274,0.001484,-0.003473,0.007411,-0.012195,0.007658,-0.00186,0.003663,0.005152,-0.00062,0.000397,-0.001489,C
0.001733,0.003317,0.006763,-0.00927,0.006062,0.002933,-0.003786,-0.001948,-0.001952,0.005266,0.003394,0.015276,0.00276,0.00576,-0.004043,0.000597,U
-0.00259,-0.001584,-0.00027,-0.002444,0.002637,0.00141,0.004607,-0.005245,0.001552,0.005044,0.000032,-0.001644,0.001403,-0.004909,0.002468,-0.000695,O
0.011774,-0.017902,-0.005664,-0.008029,-0.010487,0.000982,0.001927,-0.004502,-0.005757,-0.004866,0.001725,-0.007241,-0.010582,0.009468,-0.013672,-0.001629,H
0.001529,0.006091,0.001617,0.001376,0.004633,-0.001479,0.002578,0.003492,0.000926,-0.000727,0.003574,0.002767,-0.005065,-0.003094,-0.003114,0.008037,F
-0.005087,-0.011973,-0.003,0.00375,-0.010437,-0.00292,0.006189,0.004135,-0.004427,0.00612,-0.005515,-0.001731,-0.000036,-0.003114,-0.000221,0.007384,X
0.011169,-0.009141,-0.005153,0.002024,0.002275,0.00554,-0.00551,0.007153,-0.001967,-0.002984,-0.004255,-0.009165,-0.005107,0.000521,-0.018082,-0.0021,J
0.007066,-0.004995,-0.005037,0.000357,-0.001668,0.004282,-0.011531,-0.009564,0.002345,0.001185,0.008785,0.004535,-0.000427,-0.002473,0.000699,-0.013626,O
-0.011758,-0.008293,0.017174,0.003264,-0.00378,0.002781,-0.003358,-0.007162,0.002766,-0.005314,0.009684,-0.000138,0.011892,-0.001128,0.003294,0.000292,U
-0.001712,0.006105,0.00113,-0.005982,0.003122,0.000291,0.001912,0.010173,-0.007014,0.005123,-0.00223,-0.000677,0.003624,-0.00088,-0.004298,-0.00166,G
0.009748,0.005648,0.020478,-0.011737,-0.001435,-0.006357,0.00115,0.014655,0.001025,-0.014891,0.009354,-0.003006,-0.006685,-0.005771,0.005043,-0.008579,W
-0.017594,0.003934,0.00191,-0.00041,0.007967,-0.007365,-0.006115,-0.001955,-0.008425,-0.003102,-0.001805,-0.002442,-0.006483,0.001819,-0.01069,-0.006596,P
-0.001151,0.003578,-0.000108,-0.000692,-0.00504,0.002053,0.0099,-0.001424,-0.004025,-0.00843,0.006728,-0.004682,-0.00887,-0.012559,-0.000903,0.007251,N
0.007009,0.001855,-0.000033,0.000715,-0.006903,0.002445,0.007879,-0.002653,-0.00066,-0.003155,0.007612,0.008009,0.011091,0.01636,0.001455,-0.013145,M
-0.006504,-0.007078,0.002152,-0.008915,0.015636,-0.008426,0.002956,0.000532,0.015127,0.017087,0.002827,-0.00578,-0.016465,0.000515,-0.0012,0.007916,P
-0.005337,-0.022808,-0.00803,0.002068,-0.017231,-0.006025,0.00951,-0.021302,-0.00256,0.002904,-0.007924,0.011315,-0.002734,0.012049,-0.000593,0.004346,Q
0.012077,0.006206,0.002216,0.001623,-0.008622,0.006048,-0.004138,0.005702,0.004964,-0.00184,-0.006122,-0.003922,0.003444,-0.007534,-0.008485,0.001475,X
-0.002536,0.005079,0.005121,-0.005777,-0.000554,0.008226,-0.006677,0.005159,0.005633,-0.005568,-0.003648,0.002069,-0.001962,0.004021,0.004211,0.008803,X
-0.005675,0.000725,0.001387,-0.003485,-0.015652,-0.007058,-0.010934,-0.001107,-0.000825,0.008188,0.005904,-0.003537,0.00778,0.004497,0.006774,0.008479,L
-0.00909,0.005995,0.002049,-0.009732,0.006832,0.009207,-0.007554,0.006045,-0.010738,0.005013,0.008071,-0.002138,0.007045,0.002729,-0.001137,-0.002605,G
0.003652,0.002755,0.006782,-0.003418,-0.006033,0.008217,-0.006972,0.010061,-0.003575,0.014836,-0.000342,-0.002517,0.011492,-0.007253,0.004631,-0.001458,C
0.00071,-0.000032,-0.012444,0.00454,0.002767,0.000259,-0.000462,0.003233,-0.000104,0.001597,0.00817,-0.001983,0.005625,0.006447,-0.006576,-0.008498,E
-0.007893,0.007177,-0.012648,-0.003984,0.002231,0.005979,-0.001511,0.002406,0.012839,-0.017082,0.000976,0.000947,-0.008476,-0.008281,0.01353,0.00491,Y
-0.007262,-0.004343,0.008412,-0.003819,0.01107,0.010265,0.012563,-0.01169,0.00687,0.010101,0.00175,-0.008142,0.002891,-0.005111,0.004404,-0.007347,N
0.00208,-0.001759,0.014104,-0.003985,0.002692,0.000588,-0.011216,-0.000785,-0.011746,0.000191,0.001243,0.006317,0.003241,-0.004022,-0.011313,0.014201,Y
0.007372,0.005138,0.003967,-0.003168,-0.00319,-0.002143,-0.000054,0.003065,-0.008,-0.001309,-0.000713,0.011951,0.002194,-0.000136,-0.005942,0.014,X
-0.006564,0.01254,-0.001593,0.01468,-0.00022,-0.006641,0.001947,-0.002482,-0.006394,0.004486,0.00149,-0.002919,-0.002395,0.003645,0.008865,0.000914,J
-0.000317,-0.001074,0.002361,-0.009491,0.011756,-0.003514,0.011248,-0.008399,0.001373,0.012521,-0.005456,-0.001334,0.000502,-0.014069,0.010264,-0.010531,H
0.011335,-0.005927,-0.015888,0.012004,-0.007903,0.002041,-0.01053,-0.000372,0.006085,-0.001452,0.001989,-0.000048,-0.007149,-0.013686,-0.002074,-0.004441,S
0.008691,0.003131,-0.004649,-0.000944,0.007867,-0.006681,0.01096,0.000242,0.002013,0.003016,0.003454,-0.005477,0.006897,-0.002767,0.00991,-0.011302,N
-0.000914,-0.011946,0.002309,-0.005844,0.001523,-0.000928,-0.001446,-0.009922,0.000249,0.004863,-0.006118,0.001285,-0.003577,-0.009409,0.003013,-0.003734,O
0.006448,-0.000583,0.013586,-0.001356,0.002394,0.001589,0.00335,0.001204,0.000015,0.004819,-0.000702,0.004905,0.002834,0.012063,-0.004942,0.004314,N
-0.00527,0.008014,0.004807,0.001251,-0.004846,0.0014,-0.010592,-0.000857,-0.001824,-0.006231,0.001973,-0.008819,-0.003464,0.001952,-0.006789,-0.003507,X
-0.001837,-0.000117,0.004574,0.004342,-0.008801,0.00409,-0.000952,0.004163,0.004773,0.004188,-0.001046,-0.003394,0.004785,-0.005977,-0.005747,-0.003419,E
0.003596,0.000277,-0.006012,0.000662,0.004585,-0.015235,-0.000868,0.003323,0.002195,0.003409,0.002813,0.006958,-0.004165,0.00431,-0.007809,-0.000248,P
0.003201,-0.01114,0.002931,-0.015573,-0.002786,0.000811,0.000357,0.015666,-0.007508,-0.001012,0.002778,-0.009634,-0.008643,-0.002996,-0.010477,0.001507,E
0.010667,0.005825,0.009719,-0.002165,0.000019,-0.002223,-0.001291,0.00212,-0.000816,-0.001213,-0.00231,-0.000244,-0.000041,0.008631,-0.002609,-0.004807,N
-0.01552,-0.004573,-0.009937,0.002443,0.009051,0.011111,-0.006723,0.005608,0.015911,0.000312,-0.00254,0.011294,0.00294,0.009668,0.0118,0.000932,C
-0.005029,0.00624,0.001359,0.007446,0.005689,-0.001738,0.005254,0.007578,0.002008,-0.004481,0.004114,0.00037,0.01389,-0.004772,0.004193,-0.002329,U
-0.002049,-0.003555,-0.002654,0.032428,0.006003,-0.007016,0.003251,0.00351,0.006,0.002767,0.005965,0.002635,0.009473,0.006343,0.007767,0.002664,T
0.005605,0.001721,0.005595,-0.007992,-0.015811,0.011072,-0.010884,0.013701,-0.002722,0.017455,0.000987,0.002686,0.009218,-0.011876,0.005196,0.007127,E
-0.000145,0.000797,0.006233,0.011136,0.005289,-0.002505,-0.005436,0.003265,-0.003888,-0.006551,0.001532,0.000259,0.007525,-0.006489,-0.0088,0.007069,Y
-0.009291,0.002071,-0.006586,0.003231,0.000736,0.007704,0.009658,-0.006342,-0.003976,0.003961,-0.01894,0.00005,-0.002351,0.015109,0.015944,-0.007894,A
-0.004945,-0.003503,0.0014,-0.008048,0.010925,-0.010936,-0.007586,-0.001814,0.005007,0.000388,0.007731,0.018039,-0.007887,0.003805,0.001685,0.003992,Y
0.011405,-0.017201,-0.00669,-0.000326,0.004249,0.004224,-0.007948,0.000059,0.01017,0.014185,0.007131,-0.004264,-0.005136,0.010511,-0.000232,-0.014699,R
-0.015105,0.006631,0.021288,-0.014948,0.000988,0.011752,0.021701,0.002422,-0.005796,-0.011562,0.018628,-0.01323,0.005893,0.003784,-0.018929,-0.006583,W
0.007667,-0.00245,-0.000897,0.003351,-0.009154,-0.000026,0.002942,-0.008026,-0.008107,0.002188,-0.012618,-0.009009,-0.00315,0.01,0.010677,0.005197,A
0.01052,0.000321,-0.009745,0.002817,-0.008575,-0.002578,0.00442,-0.003054,-0.002529,0.003021,0.000764,-0.006353,-0.013096,-0.007838,-0.000257,0.001762,Z
0.000531,0.006451,-0.001178,0.00089,0.004814,0.000688,0.003874,-0.002095,-0.00269,0.005879,0.000228,-0.002058,-0.00062,-0.003614,0.001775,-0.003361,O
-0.005505,-0.008538,-0.00165,-0.006367,0.00143,-0.002311,-0.009488,-0.000812,-0.010092,-0.007834,0.003232,0.00461,-0.004899,-0.010146,0.00639,0.00422,S
-0.004933,0.006291,0.000552,-0.00637,0.001098,0.016244,-0.004067,0.001333,0.007993,-0.000888,-0.00897,-0.006535,-0.007816,0.00805,-0.00016,-0.001359,D
-0.002504,-0.006046,0.01745,0.005919,-0.007961,0.003134,-0.00733,-0.011897,0.004668,-0.007077,0.005334,-0.001818,0.010815,-0.003444,-0.000776,-0.002511,U
0.002219,0.001559,-0.000374,-0.005274,-0.002604,0.006866,-0.008073,-0.00685,0.005926,0.001532,-0.000251,0.00096,0.001977,-0.008539,0.000972,-0.00724,O
0.000347,0.002905,-0.002542,0.003222,0.002913,-0.005249,0.003618,-0.000447,-0.000138,0.00184,-0.003786,-0.000345,0.00406,-0.006851,0.004203,-0.007022,O
0.005109,0.003506,0.01702,0.005876,0.00399,-0.007741,0.004475,0.01087,-0.00108,-0.010015,0.005433,-0.010639,0.002024,-0.009447,0.007251,-0.006431,W
-0.003967,0.015467,-0.004292,0.001559,0.004635,-0.00941,0.002558,0.006571,0.005957,-0.007299,0.008375,0.007797,0.000108,-0.003788,-0.00496,0.005228,Y
0.004093,0.003685,0.006958,-0.008622,-0.014648,0.00086,0.006227,0.011026,-0.001949,-0.005915,0.00506,-0.005617,-0.002497,-0.011238,0.002246,0.006025,R
-0.002869,0.009251,0.002024,-0.004825,0.00732,-0.012219,-0.002075,-0.000026,-0.002147,-0.000215,-0.000607,-0.004353,-0.01036,-0.001361,-0.010014,-0.00365,P
-0.016008,-0.012823,0.000209,0.002188,-0.00013,0.006284,-0.001454,-0.007496,0.004195,0.010542,-0.002206,-0.001751,0.008106,-0.000466,-0.001016,-0.002017,G
0.000744,0.006065,-0.000288,-0.003626,0.001,-0.00156,0.005145,-0,-0.0168,0.013363,-0.005262,0.013215,-0.002097,0.007986,0.010379,0.005121,J
0.010792,-0.000133,0.007068,-0.002849,-0.007177,0.001,-0.000889,0.000074,-0.009121,-0.000011,-0.006001,0.018521,0.001961,-0.001031,-0.007614,0.010833,X
0.006162,0.001287,0.010483,-0.012288,-0.00523,0.001304,-0.000451,0.009164,0.010641,-0.020967,0.014432,-0.000495,-0.009657,-0.002677,0.016574,-0.010444,W
-0.002902,0.000937,0.004336,-0.013313,0.001715,0.009581,-0.004177,0.010161,-0.014466,0.008566,0.007562,0.003558,0.003583,-0.000684,0.00794,0.010112,C
-0.004113,-0.000727,0.007121,-0.006857,0.00373,0.005705,-0.007333,0.010998,-0.008075,0.01094,0.000792,-0.000514,0.008683,-0.006615,-0.00127,-0.003707,C
-0.007058,0.002688,-0.006876,0.000913,-0.008139,0.001439,-0.003974,0.003027,0.002136,-0.005029,-0.004149,0.015222,-0.003868,0.006325,0.006339,-0.000281,Z
0.002725,0.011554,-0.000125,0.002484,0.00164,-0.006421,-0.000715,0.00414,0.00411,-0.0063,0.008428,0.010019,-0.00947,-0.008181,-0.002205,0.000311,T
0.001298,0.01042,-0.003075,0.002556,0.001972,0.003388,0.007566,-0.007836,0.007096,0.000978,0.003747,-0.000306,-0.007742,-0.003965,-0.002809,0.004205,D
-0.007466,0.011673,-0.004884,0.006546,0.000502,-0.003952,-0.000488,-0.000226,-0.000866,-0.003511,0.000614,-0.005718,-0.001925,0.002369,-0.003229,-0.008721,D
-0.007826,0.006692,0.006156,0.005937,0.00013,0.001146,-0.016471,-0.015064,-0.007056,0.005752,-0.001138,-0.001153,-0.010273,0.005015,0.0057,-0.00219,J
-0.012485,0.001283,-0.005179,0.004898,0.002042,-0.002803,-0.000625,-0.000032,0.001126,-0.001813,-0.002823,-0.003311,-0.002875,0.004939,-0.006878,-0.005292,B
-0.001401,0.000984,0.010238,-0.008789,-0.001665,0.006701,0.007968,0.000179,-0.011448,0.002017,0.008069,-0.007235,0.003552,0.004441,-0.002385,0.007952,C
-0.007039,0.01242,-0.004077,0.013706,-0.000212,-0.003053,-0.005513,-0.006315,-0.003404,0.000615,-0.000183,-0.003362,-0.003235,0.002165,0.004881,-0.004517,J
-0.006076,0.009803,0.001514,0.006671,0.000247,-0.00422,0.006432,0.005431,-0.001249,0.000144,-0.000769,0.001539,0.002776,0.003381,0.001137,-0.00537,H
-0.000827,0.01039,-0.00343,0.003619,-0.007484,-0.000138,-0.002648,-0.007304,0.00201,0.003751,-0.000431,-0.008742,0.005216,0.002832,0.001618,0.005364,L
0.001953,0.000577,-0.000349,-0.002394,-0.009705,-0.001148,-0.015687,-0.011607,-0.004654,0.00069,-0.006796,-0.004141,-0.001351,0.003714,0.002662,0.003097,L
0.010193,-0.012912,-0.014725,0.003477,-0.009145,-0.000498,-0.015185,0.003542,-0.004381,-0.0015,-0.000555,0.002898,0.001384,-0.007918,-0.000769,-0.00328,S
-0.004688,-0.001637,0.003301,0.007046,0.003399,-0.000294,-0.00079,-0.003406,0.000615,-0.001768,0.005147,0.008253,0.011638,0.000973,-0.000812,-0.002078,U
-0.001524,-0.013632,-0.007069,0.003821,-0.001669,0.004856,-0.017687,-0.004547,-0.004095,0.003887,0.004359,-0.000994,0.005717,-0.002479,-0.000829,-0.014717,G
-0.006876,-0.002179,-0.004955,0.012249,-0.003978,-0.004406,-0.004723,-0.003818,0.003405,-0.001713,-0.001132,0.002276,0.001535,-0.004328,0.002108,0.006026,I
0.015549,0.000483,-0.004035,-0.001594,0.000361,0.007325,-0.007321,-0.004769,0.001381,0.00428,0.00725,-0.002414,-0.002519,-0.003373,-0.000852,-0.008533,O
